time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-01-01T20:37:58.216Z,-33.4458,-178.2074,10,4.5,mb,,191,4.995,0.55,us,us70006ur8,2020-01-22T00:36:59.040Z,"232km SSE of L'Esperance Rock, New Zealand",earthquake,5.9,1.9,0.127,18,reviewed,us,us
2020-01-01T20:37:31.160Z,17.9333,-66.8981,7,2.03,md,5,262,0.0459,0.18,pr,pr2020001260,2020-01-06T06:43:38.320Z,"4km SSE of Guanica, Puerto Rico",earthquake,2.029,0.44,0.17,4,reviewed,pr,pr
2020-01-01T20:37:10.480Z,38.806,-122.8218333,2.77,-0.5,md,18,68,0.006413,0.03,nc,nc73322261,2020-01-10T21:01:17.083Z,"6km WNW of The Geysers, CA",earthquake,0.27,0.36,,1,reviewed,nc,nc
2020-01-01T20:36:19.150Z,39.7073333,-122.0651667,27.73,1.81,md,16,96,0.2899,0.07,nc,nc73322266,2020-01-07T01:42:03.474Z,"6km SW of Hamilton City, CA",earthquake,0.56,2.15,0.143,15,reviewed,nc,nc
2020-01-01T20:34:13.830Z,35.6723333,-117.5155,7.05,1.03,ml,18,137,0.06652,0.21,ci,ci39020103,2020-01-01T20:37:59.894Z,"15km SW of Searles Valley, CA",earthquake,0.49,0.78,0.21,12,automatic,ci,ci
2020-01-01T20:32:14.577Z,-18.6577,-172.206,10,4.9,mb,,48,2.197,0.83,us,us70006t9g,2020-01-22T00:31:08.040Z,"187km E of Neiafu, Tonga",earthquake,11.4,1,0.074,59,reviewed,us,us
2020-01-01T20:28:29.760Z,17.906,-66.8301,7,2.21,md,5,279,0.0848,0.26,pr,pr2020001256,2020-01-06T06:43:18.800Z,"9km S of Indios, Puerto Rico",earthquake,1.58,0.65,0.22,4,reviewed,pr,pr
2020-01-01T20:22:10.640Z,43.8984,-111.1254,7.21,2.1,ml,,68,0.294,0.47,us,us70006t92,2020-01-22T00:29:32.576Z,"19km N of Driggs, Idaho",earthquake,1,5,0.062,34,reviewed,us,us
2020-01-01T20:21:52.610Z,39.0065,-123.027,7.08,1.05,md,25,98,0.03764,0.07,nc,nc73322256,2020-01-10T21:01:02.608Z,"10km WSW of Lakeport, CA",earthquake,0.26,0.5,0.082,5,reviewed,nc,nc
2020-01-01T20:21:21.050Z,35.9049988,-117.6804962,3.83,1.09,ml,15,78,0.0493,0.08,ci,ci39020087,2020-01-01T20:25:02.669Z,"21km E of Little Lake, CA",earthquake,0.31,0.83,0.054,4,automatic,ci,ci
2020-01-01T20:15:51.770Z,17.9221,-66.8788,6,2.49,md,13,222,0.053,0.27,pr,pr2020001255,2020-01-06T06:42:55.760Z,"6km SSE of Guanica, Puerto Rico",earthquake,0.88,0.49,0.36,11,reviewed,pr,pr
2020-01-01T20:12:44.780Z,17.9023,-66.8858,7,2.25,md,3,290,0.0731,0.2,pr,pr2020001252,2020-01-06T06:42:37.488Z,"8km SSE of Guanica, Puerto Rico",earthquake,1.53,0.53,0.1,2,reviewed,pr,pr
2020-01-01T20:09:11.110Z,17.8916,-66.9185,7,1.91,md,4,279,0.0923,0.15,pr,pr2020001251,2020-01-06T06:41:06.968Z,"8km S of Guanica, Puerto Rico",earthquake,1.48,0.5,0.38,3,reviewed,pr,pr
2020-01-01T20:06:18.230Z,35.6716667,-117.4791667,4.7,1.19,ml,21,82,0.07273,0.15,ci,ci39020079,2020-01-02T14:25:36.980Z,"13km SSW of Searles Valley, CA",earthquake,0.29,0.6,0.145,15,reviewed,ci,ci
2020-01-01T20:05:28.310Z,36.6886667,-121.3816667,4.95,0.69,md,12,69,0.09182,0.08,nc,nc73322251,2020-01-10T20:41:02.488Z,"12km SSW of Tres Pinos, CA",earthquake,0.48,1.39,0.364,6,reviewed,nc,nc
2020-01-01T20:04:55.940Z,17.8905,-66.9108,7,1.99,md,3,332,0.155,0.07,pr,pr2020001248,2020-01-06T06:40:44.984Z,"8km S of Guanica, Puerto Rico",earthquake,1.17,0.43,0.17,3,reviewed,pr,pr
2020-01-01T20:04:26.210Z,17.9355,-66.8813,5,1.41,md,4,280,0.0397,0.07,pr,pr2020001254,2020-01-06T06:34:44.912Z,"4km SE of Guanica, Puerto Rico",earthquake,0.86,0.3,0.17,3,reviewed,pr,pr
2020-01-01T20:01:47.660Z,17.8685,-66.9508,10,1.53,md,3,335,0.1375,0.1,pr,pr2020001253,2020-01-06T06:34:21.841Z,"12km SSW of Guanica, Puerto Rico",earthquake,1.36,2.6,0.32,3,reviewed,pr,pr
2020-01-01T20:01:27.231Z,-33.212,-178.2297,10,5,mb,,67,3.963,1.35,us,us70006t8t,2020-01-22T00:28:16.040Z,"207km SSE of L'Esperance Rock, New Zealand",earthquake,8.5,1.8,0.09,42,reviewed,us,us
2020-01-01T19:57:20.767Z,37.0262,-117.8779,9.6,0.8,ml,5,232.01,0.278,0.2097,nn,nn00714580,2020-01-04T00:00:04.204Z,"39km ESE of Big Pine, California",earthquake,,5.3,0.35,4,reviewed,nn,nn
2020-01-01T19:55:56.067Z,65.3822,-153.3479,13.4,2.5,ml,,,,0.58,ak,ak0201z6htb,2020-01-22T00:26:10.040Z,"64km WNW of Tanana, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-01-01T19:51:00.735Z,59.6104,-139.1595,11.7,2.3,ml,,,,0.71,ak,ak0201z5fcr,2020-01-22T00:24:43.040Z,"33km E of Yakutat, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-01-01T19:48:25.380Z,17.8443,-66.9138,10,1.49,md,3,337,0.1807,0.23,pr,pr2020001250,2020-01-06T06:33:50.281Z,"14km S of Guanica, Puerto Rico",earthquake,2.57,8.64,0.44,3,reviewed,pr,pr
2020-01-01T19:44:40.710Z,19.3763,-67.0605,54,2.63,md,4,355,0.9102,0.19,pr,pr2020001249,2020-01-06T06:33:27.913Z,"96km N of Isabela, Puerto Rico",earthquake,12.92,7.76,0.3,4,reviewed,pr,pr
2020-01-01T19:42:21.420Z,35.9885,-117.3173333,1.93,2.34,ml,34,69,0.1012,0.17,ci,ci39020063,2020-01-02T23:53:00.679Z,"26km NNE of Trona, CA",earthquake,0.19,0.5,0.098,24,reviewed,ci,ci
2020-01-01T19:39:56.960Z,17.9146,-66.8508,8,1.49,md,3,311,0.0668,0.12,pr,pr2020001247,2020-01-06T06:33:05.505Z,"8km SE of Guanica, Puerto Rico",earthquake,6.04,6.12,0.14,2,reviewed,pr,pr
2020-01-01T19:35:58.310Z,33.5391667,-116.4023333,10.69,0.45,ml,16,95,0.08515,0.19,ci,ci39020055,2020-01-02T14:25:26.483Z,"16km SSW of La Quinta, CA",earthquake,0.37,0.9,0.232,10,reviewed,ci,ci
2020-01-01T19:29:02.276Z,-21.079,-68.389,139.26,4.3,mb,,43,1.026,1.1,us,us70006t8c,2020-01-22T00:16:29.040Z,"163km NNE of Calama, Chile",earthquake,6.1,5.3,0.089,41,reviewed,us,us
2020-01-01T19:28:51.925Z,-32.9741,-178.3288,18.15,5.4,mww,,56,3.733,1.03,us,us70006t8d,2020-01-22T00:22:13.221Z,"179km SSE of L'Esperance Rock, New Zealand",earthquake,8.1,3.2,0.054,33,reviewed,us,us
2020-01-01T19:28:28.707Z,61.4384,-151.2277,63.5,1.3,ml,,,,0.62,ak,ak0201z0n92,2020-01-10T23:20:59.225Z,"68km W of Big Lake, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2020-01-01T19:18:55.720Z,18.0616,-66.8936,3,1.5,md,3,274,0.0877,0.17,pr,pr2020001245,2020-01-06T06:32:07.785Z,"2km NNE of Lluveras, Puerto Rico",earthquake,1.34,14.94,0.09,2,reviewed,pr,pr
2020-01-01T19:16:45.740Z,17.999,-66.8995,6,1.47,md,3,227,0.0314,0.05,pr,pr2020001243,2020-01-06T06:31:49.153Z,"2km NNW of Maria Antonia, Puerto Rico",earthquake,1.98,1.19,0.11,3,reviewed,pr,pr
2020-01-01T19:14:56.690Z,17.9313,-66.9128,6,1.89,md,7,218,0.0552,0.08,pr,pr2020001242,2020-01-06T06:31:27.817Z,"4km S of Guanica, Puerto Rico",earthquake,0.91,0.33,0.35,6,reviewed,pr,pr
2020-01-01T19:10:15.420Z,17.9158,-66.8833,4,1.72,md,5,287,0.0594,0.09,pr,pr2020001244,2020-01-06T01:56:26.400Z,"6km SSE of Guanica, Puerto Rico",earthquake,1.08,0.51,0.41,4,reviewed,pr,pr
2020-01-01T18:53:42.820Z,47.1105,-112.788,19.35,1.37,ml,10,169,0.18,0.15,mb,mb80376954,2020-01-02T15:48:58.910Z,"19km NNW of Lincoln, Montana",earthquake,0.85,1.3,0.12,3,reviewed,mb,mb
2020-01-01T18:52:49.336Z,59.2777,-153.622,114.7,2.3,ml,,,,0.31,ak,ak0201ykedn,2020-01-10T23:18:20.695Z,"90km SE of Old Iliamna, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2020-01-01T18:49:07.430Z,17.9136,-66.9146,7,2.23,md,3,326,0.071,0.1,pr,pr2020001241,2020-01-06T01:55:48.320Z,"6km S of Guanica, Puerto Rico",earthquake,1.41,0.48,0.17,2,reviewed,pr,pr
2020-01-01T18:48:26.810Z,60.1057,-151.5288,7.2,1.4,ml,,,,0.55,ak,ak0201yjhtm,2020-01-10T23:18:21.789Z,"31km SSW of Cohoe, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2020-01-01T18:48:05.970Z,17.9451,-66.9135,4,1.7,md,3,235,0.0456,0.06,pr,pr2020001240,2020-01-06T01:55:23.584Z,"2km SSW of Guanica, Puerto Rico",earthquake,2.029,2.1,0.2,3,reviewed,pr,pr
2020-01-01T18:47:18.754Z,44.0685,150.0839,10,4.7,mb,,136,5.395,0.86,us,us70006t83,2020-01-22T00:13:55.040Z,"217km SE of Kuril'sk, Russia",earthquake,9.7,1.9,0.042,177,reviewed,us,us
2020-01-01T18:45:27.030Z,17.9118,-66.8963,7,2.03,md,7,229,0.0656,0.16,pr,pr2020001238,2020-01-06T01:55:05.680Z,"6km S of Guanica, Puerto Rico",earthquake,0.98,0.48,0.3,7,reviewed,pr,pr
2020-01-01T18:43:58.945Z,61.4058,-149.8372,21.3,2,ml,,,,0.63,ak,ak0201yihno,2020-01-10T23:18:19.026Z,"14km SSE of Big Lake, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-01-01T18:41:37.360Z,17.9231,-66.8963,6,1.89,md,4,223,0.0547,0.24,pr,pr2020001018,2020-01-01T19:03:03.387Z,"5km SSE of Guanica, Puerto Rico",earthquake,1.26,0.63,0.05,4,reviewed,pr,pr
2020-01-01T18:41:29.870Z,40.3966667,-124.9305,4.12,2.51,md,16,296,0.4594,0.12,nc,nc73322241,2020-01-10T22:20:04.088Z,"55km W of Petrolia, CA",earthquake,1.58,1.14,0.225,18,reviewed,nc,nc
2020-01-01T18:38:55.150Z,36.0058333,-117.704,2.72,0.97,ml,14,57,0.0533,0.13,ci,ci39020047,2020-01-02T14:25:42.855Z,"20km ENE of Little Lake, CA",earthquake,0.25,0.22,0.217,7,reviewed,ci,ci
2020-01-01T18:38:18.980Z,35.6723333,-117.5186667,5.59,1.23,ml,19,126,0.06486,0.23,ci,ci39020039,2020-01-01T18:45:21.520Z,"15km SW of Searles Valley, CA",earthquake,0.45,1.26,0.212,16,reviewed,ci,ci
2020-01-01T18:36:21.710Z,17.9371,-66.8945,6,1.7,md,4,262,0.041,0.07,pr,pr2020001239,2020-01-06T00:32:30.143Z,"4km SSE of Guanica, Puerto Rico",earthquake,1.02,0.41,0.33,4,reviewed,pr,pr
2020-01-01T18:35:46.320Z,17.947,-66.8808,7,1.67,md,3,276,0.0281,0.08,pr,pr2020001237,2020-01-06T00:32:17.295Z,"3km SE of Guanica, Puerto Rico",earthquake,1.75,0.54,0.26,2,reviewed,pr,pr
2020-01-01T18:30:32.790Z,17.914,-66.8946,6,2.18,md,5,275,0.063,0.14,pr,pr2020001236,2020-01-06T00:31:56.471Z,"6km SSE of Guanica, Puerto Rico",earthquake,1.24,0.5,0.32,5,reviewed,pr,pr
2020-01-01T18:28:28.892Z,39.6455,-120.0279,6.1,0.7,ml,4,169.84,0.064,0.0739,nn,nn00714386,2020-01-02T02:07:47.094Z,"5km SW of Cold Springs, Nevada",earthquake,,3,0,1,reviewed,nn,nn
2020-01-01T18:24:31.257Z,66.2644,-157.6066,1.1,1.4,ml,,,,0.49,ak,ak0201yecz9,2020-01-10T23:20:58.226Z,"78km SSW of Kobuk, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-01-01T18:12:06.490Z,17.9233,-66.9423,7,1.79,md,3,324,0.1119,0.05,pr,pr2020001234,2020-01-06T00:31:36.455Z,"6km SW of Guanica, Puerto Rico",earthquake,0.82,0.3,0.05,2,reviewed,pr,pr
2020-01-01T18:10:11.687Z,53.2551,170.3104,10,5.2,mb,,78,2.349,0.64,us,us70006t7e,2020-01-22T00:12:01.040Z,"198km WNW of Attu Station, Alaska",earthquake,7.2,1.8,0.023,623,reviewed,us,us
2020-01-01T18:09:59.130Z,35.9228333,-117.703,9.9,0.82,ml,7,85,0.04949,0.06,ci,ci39020031,2020-01-01T18:22:30.863Z,"18km E of Little Lake, CA",earthquake,0.65,0.99,0.139,4,reviewed,ci,ci
2020-01-01T18:08:51.610Z,19.208,-67.682,31,2.48,md,5,343,0.8482,0.31,pr,pr2020001233,2020-01-06T00:31:13.327Z,"100km NW of San Antonio, Puerto Rico",earthquake,5.01,24.64,0.27,2,reviewed,pr,pr
2020-01-01T18:08:04.678Z,42.2061,-98.7233,9.81,2.8,mb_lg,,54,0.807,1.09,us,us70006t75,2020-01-22T00:10:32.004Z,"28km SSW of O'Neill, Nebraska",earthquake,1.9,5.2,0.088,34,reviewed,us,us
2020-01-01T18:07:49.570Z,36.1013333,-117.8541667,3.11,1.11,ml,14,81,0.01622,0.13,ci,ci39020023,2020-01-01T18:23:13.771Z,"10km NE of Coso Junction, CA",earthquake,0.25,0.37,0.253,16,reviewed,ci,ci
2020-01-01T18:04:26.210Z,36.0036667,-117.7056667,2.68,1.36,ml,17,56,0.05288,0.14,ci,ci39020015,2020-01-01T18:24:18.250Z,"20km ENE of Little Lake, CA",earthquake,0.22,0.29,0.198,19,reviewed,ci,ci
2020-01-01T18:03:55.430Z,35.6893333,-117.501,5.61,0.82,ml,14,118,0.08709,0.16,ci,ci39020007,2020-01-01T18:23:53.802Z,"12km SW of Searles Valley, CA",earthquake,0.41,1.66,0.136,7,reviewed,ci,ci
2020-01-01T18:01:23.087Z,63.9109,-148.6093,6.6,0.8,ml,,,,0.82,ak,ak0201y9evo,2020-01-10T23:20:57.268Z,"18km ENE of Healy, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2020-01-01T17:57:13.770Z,18.92,-67.7741,30,2.3,md,5,328,0.6114,0.16,pr,pr2020001229,2020-01-05T21:06:49.328Z,"76km ENE of Punta Cana, Dominican Republic",earthquake,4.11,13.34,0.5,2,reviewed,pr,pr
2020-01-01T17:47:30.940Z,35.9891667,-117.3301667,0.84,1.59,ml,18,74,0.1051,0.25,ci,ci39019999,2020-01-01T18:24:13.804Z,"25km N of Trona, CA",earthquake,0.46,0.74,0.135,22,reviewed,ci,ci
2020-01-01T17:46:49.430Z,17.8641,-66.8551,6,1.74,md,5,290,0.1136,0.11,pr,pr2020001227,2020-01-05T21:06:27.321Z,"13km SSE of Guanica, Puerto Rico",earthquake,1.28,0.52,0.46,4,reviewed,pr,pr
2020-01-01T17:39:28.870Z,17.9225,-66.9233,7,1.65,md,3,324,0.1297,0.08,pr,pr2020001226,2020-01-05T21:06:10.553Z,"5km SSW of Guanica, Puerto Rico",earthquake,1.4,0.52,0.45,3,reviewed,pr,pr
2020-01-01T17:36:52.510Z,35.7998333,-117.6298333,5.72,0.92,ml,16,68,0.0307,0.17,ci,ci39019991,2020-01-01T17:40:24.021Z,"20km NNE of Ridgecrest, CA",earthquake,0.3,0.68,0.109,11,automatic,ci,ci
2020-01-01T17:32:23.680Z,17.9335,-66.8871,5,1.48,md,4,274,0.0423,0.06,pr,pr2020001223,2020-01-05T21:05:53.761Z,"4km SSE of Guanica, Puerto Rico",earthquake,0.89,0.44,0.29,3,reviewed,pr,pr
2020-01-01T17:26:59.720Z,17.9831,-66.8863,6,0.84,md,3,221,0.0107,0.02,pr,pr2020001222,2020-01-05T21:05:38.777Z,"0km NNE of Maria Antonia, Puerto Rico",earthquake,3.93,0.95,0.64,2,reviewed,pr,pr
2020-01-01T17:23:05.770Z,35.9876667,-117.3228333,1.95,2.24,ml,34,54,0.1017,0.18,ci,ci39019975,2020-01-02T23:46:23.642Z,"25km NNE of Trona, CA",earthquake,0.2,0.48,0.14,23,reviewed,ci,ci
2020-01-01T17:22:39.130Z,17.914,-66.8121,6,1.83,md,6,229,0.0907,0.15,pr,pr2020001221,2020-01-05T21:05:23.913Z,"8km S of Indios, Puerto Rico",earthquake,0.9,0.43,0.34,5,reviewed,pr,pr
2020-01-01T17:19:10.340Z,17.9311,-66.909,5,1.47,md,5,255,0.0531,0.29,pr,pr2020001235,2020-01-05T23:53:43.962Z,"4km S of Guanica, Puerto Rico",earthquake,2.09,0.73,0.38,4,reviewed,pr,pr
2020-01-01T17:18:34.160Z,19.2220001,-155.4369965,35.24,2.03,md,45,183,0.04038,0.11,hv,hv71313117,2020-01-01T17:21:54.860Z,"4km ENE of Pahala, Hawaii",earthquake,0.76,0.87,0.12,8,automatic,hv,hv
2020-01-01T17:17:43.850Z,17.9211,-66.9055,6,2.06,md,8,225,0.0601,0.14,pr,pr2020001232,2020-01-05T23:53:24.746Z,"5km S of Guanica, Puerto Rico",earthquake,0.86,0.32,0.22,7,reviewed,pr,pr
2020-01-01T17:17:38.460Z,34.5243333,-119.686,4.9,1.51,ml,20,50,0.08673,0.2,ci,ci39019967,2020-01-03T17:38:41.829Z,"11km NNW of Montecito, CA",earthquake,0.41,1.19,0.205,11,reviewed,ci,ci
2020-01-01T17:17:00.640Z,17.9055,-66.9063,6,2.26,md,7,232,0.0747,0.06,pr,pr2020001231,2020-01-05T23:53:01.947Z,"7km S of Guanica, Puerto Rico",earthquake,0.65,0.37,0.04,2,reviewed,pr,pr
2020-01-01T17:14:38.336Z,51.2634,-179.2752,17.7,2.2,ml,,,,0.47,ak,ak0201xqsni,2020-01-10T23:18:17.857Z,"11km W of Amatignak Island, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-01-01T17:07:42.130Z,40.769,-111.601,10.3,1.31,md,15,80,0.1368,0.1,uu,uu60355942,2020-01-02T15:52:36.260Z,"2km NNE of Summit Park, Utah",earthquake,0.34,1.5,0.449,8,reviewed,uu,uu
2020-01-01T17:07:17.770Z,17.8963,-66.9221,8,1.66,md,5,275,0.0897,0.16,pr,pr2020001230,2020-01-05T23:52:48.731Z,"8km S of Guanica, Puerto Rico",earthquake,1.59,2.99,0.24,4,reviewed,pr,pr
2020-01-01T17:07:00.730Z,35.9901667,-117.3206667,1.19,1.61,ml,22,69,0.1035,0.19,ci,ci39019959,2020-01-01T18:25:04.826Z,"26km NNE of Trona, CA",earthquake,0.37,0.61,0.127,20,reviewed,ci,ci
2020-01-01T17:05:38.600Z,17.9076,-66.9138,5,1.88,md,9,232,0.0759,0.18,pr,pr2020001228,2020-01-05T23:52:31.579Z,"7km S of Guanica, Puerto Rico",earthquake,1.06,0.53,0.26,6,reviewed,pr,pr
2020-01-01T17:04:06.750Z,17.9301,-66.8693,5,2.68,md,14,209,0.0461,0.31,pr,pr2020001016,2020-01-22T00:08:58.040Z,"10km SE of Guanica, Puerto Rico",earthquake,0.96,0.54,0.34,13,reviewed,pr,pr
2020-01-01T17:02:08.670Z,18.7531,-67.3561,9,2.32,md,6,287,0.3762,0.08,pr,pr2020001225,2020-01-05T23:52:05.590Z,"39km NW of San Antonio, Puerto Rico",earthquake,0.79,0.6,0.18,3,reviewed,pr,pr
2020-01-01T16:58:55.670Z,17.9306,-66.9,5,1.85,md,7,218,0.0491,0.09,pr,pr2020001224,2020-01-05T23:51:50.387Z,"4km S of Guanica, Puerto Rico",earthquake,0.74,0.34,0.36,6,reviewed,pr,pr
2020-01-01T16:52:52.740Z,19.3528328,-155.110672,4.18,1.72,ml,41,141,0.03221,0.24,hv,hv71313092,2020-01-01T16:58:31.730Z,"15km ESE of Volcano, Hawaii",earthquake,0.57,1.48,0.12,3,automatic,hv,hv
2020-01-01T16:51:32.285Z,-30.2857,-71.5582,40.88,5,mwr,,117,0.392,0.72,us,us70006t6h,2020-01-17T01:16:32.859Z,"42km SSW of Coquimbo, Chile",earthquake,5,2.5,0.038,67,reviewed,us,us
2020-01-01T16:49:35.580Z,35.8765,-117.7043333,6.83,0.86,ml,14,70,0.08363,0.16,ci,ci39019943,2020-01-01T18:24:55.112Z,"19km ESE of Little Lake, CA",earthquake,0.35,0.79,0.192,13,reviewed,ci,ci
2020-01-01T16:46:52.970Z,17.963,-66.8348,8,1.87,md,6,203,0.046,0.21,pr,pr2020001220,2020-01-05T23:51:21.907Z,"3km SSW of Indios, Puerto Rico",earthquake,0.97,0.81,0.08,4,reviewed,pr,pr
2020-01-01T16:44:41.960Z,17.9048,-66.8283,7,2.33,md,14,216,0.0868,0.08,pr,pr2020001017,2020-01-01T18:14:04.830Z,"9km S of Indios, Puerto Rico",earthquake,0.5,0.2,0.37,13,reviewed,pr,pr
2020-01-01T16:43:31.547Z,55.7318,-161.3074,149.71,3.8,mb,,104,0.398,0.34,us,us70006xzw,2020-01-17T01:05:09.040Z,"67km NW of Sand Point, Alaska",earthquake,6.2,6,0.153,11,reviewed,us,us
2020-01-01T16:42:07.500Z,17.9045,-66.8965,7,1.69,md,6,232,0.0727,0.13,pr,pr2020001219,2020-01-05T18:30:52.518Z,"7km S of Guanica, Puerto Rico",earthquake,1.01,0.4,0.18,6,reviewed,pr,pr
2020-01-01T16:41:06.450Z,19.1721668,-155.3840027,31.97,2.16,ml,50,178,0.06623,0.21,hv,hv71313082,2020-01-01T16:46:43.630Z,"10km ESE of Pahala, Hawaii",earthquake,0.6,0.9,4.09,3,automatic,hv,hv
2020-01-01T16:41:05.530Z,17.9253,-66.9248,3,1.33,md,3,323,0.1273,0.07,pr,pr2020001218,2020-01-05T18:30:11.678Z,"5km SSW of Guanica, Puerto Rico",earthquake,0.73,8.42,0.11,2,reviewed,pr,pr
2020-01-01T16:40:48.800Z,19.1674995,-155.4276733,36.25,2.26,ml,24,218,0.1697,0.08,hv,hv71313077,2020-01-01T16:46:25.610Z,"6km SE of Pahala, Hawaii",earthquake,1.29,1.1,4.14,3,automatic,hv,hv
2020-01-01T16:39:46.620Z,34.05,-117.2668333,14.74,0.81,ml,28,85,0.1064,0.19,ci,ci39019927,2020-01-01T16:43:30.482Z,"1km WNW of Loma Linda, CA",earthquake,0.37,0.67,0.247,9,automatic,ci,ci
2020-01-01T16:38:36.410Z,17.9503,-66.9015,5,2.07,md,6,208,0.0334,0.26,pr,pr2020001217,2020-01-05T18:29:50.126Z,"2km SSE of Guanica, Puerto Rico",earthquake,1.5,0.56,0.16,6,reviewed,pr,pr
2020-01-01T16:36:11.810Z,17.9051,-66.9436,6,1.28,md,4,262,0.0951,0.09,pr,pr2020001215,2020-01-05T18:29:32.220Z,"8km SSW of Guanica, Puerto Rico",earthquake,1.38,0.5,0.43,4,reviewed,pr,pr
2020-01-01T16:34:59.178Z,-53.0907,9.5001,10,5,mb,,105,19.424,0.83,us,us70006t6a,2020-01-17T00:57:18.040Z,"Southwest of Africa",earthquake,14,1.9,0.082,48,reviewed,us,us
2020-01-01T16:33:11.526Z,37.1343,-116.0162,8.3,-0.3,ml,4,159.13,0.025,0.0047,nn,nn00714578,2020-01-03T23:56:59.632Z,"70km ENE of Beatty, Nevada",earthquake,,26.3,0.03,2,reviewed,nn,nn
2020-01-01T16:32:55.820Z,37.6753333,-118.8713333,-1.75,0.1,md,7,211,0.03007,0.04,nc,nc73322231,2020-01-02T21:18:02.997Z,"10km ENE of Mammoth Lakes, CA",earthquake,0.52,31.61,0.278,8,reviewed,nc,nc
2020-01-01T16:31:52.540Z,35.8618333,-117.6858333,7.84,1.52,ml,24,80,0.08338,0.18,ci,ci39019919,2020-01-01T18:26:25.710Z,"22km ESE of Little Lake, CA",earthquake,0.27,0.78,0.206,22,reviewed,ci,ci
2020-01-01T16:28:23.400Z,17.9095,-66.8988,5,2.26,md,8,230,0.0685,0.15,pr,pr2020001216,2020-01-05T18:29:12.678Z,"6km S of Guanica, Puerto Rico",earthquake,0.88,0.44,0.33,7,reviewed,pr,pr
2020-01-01T16:27:49.710Z,35.6735,-117.524,7.06,1.59,ml,27,53,0.06314,0.17,ci,ci39019911,2020-01-01T18:26:28.800Z,"15km ENE of Ridgecrest, CA",earthquake,0.26,0.57,0.116,24,reviewed,ci,ci
2020-01-01T16:27:23.190Z,17.9416,-66.8233,7,1.38,md,4,324,0.0652,0.18,pr,pr2020001214,2020-01-05T18:28:51.510Z,"5km S of Indios, Puerto Rico",earthquake,1.41,0.51,0.53,4,reviewed,pr,pr
2020-01-01T16:26:50.240Z,17.9061,-66.9196,12,1.81,md,6,233,0.08,0.31,pr,pr2020001213,2020-01-05T18:28:31.758Z,"7km S of Guanica, Puerto Rico",earthquake,1.95,1.75,0.28,6,reviewed,pr,pr
2020-01-01T16:24:09.190Z,33.6786667,-116.7968333,17.71,1.73,ml,72,30,0.06452,0.18,ci,ci39019903,2020-01-06T15:05:05.510Z,"10km SW of Idyllwild, CA",earthquake,0.13,0.26,0.153,20,reviewed,ci,ci
2020-01-01T16:23:25.770Z,36.0038333,-120.564,1.57,0.06,md,14,102,0.0229,0.05,nc,nc73322221,2020-01-10T20:49:03.537Z,"17km NW of Parkfield, CA",earthquake,0.28,0.53,0.159,4,reviewed,nc,nc
2020-01-01T16:22:50.404Z,-32.8014,-178.3732,10,4.6,mb,,174,3.565,1.02,us,us700070td,2020-01-17T00:47:48.040Z,"159km SSE of L'Esperance Rock, New Zealand",earthquake,12.6,1.9,0.146,14,reviewed,us,us
2020-01-01T16:20:56.940Z,33.2696667,-116.2025,7.7,0.67,ml,21,94,0.08807,0.26,ci,ci39019895,2020-01-01T16:24:35.209Z,"16km NNW of Ocotillo Wells, CA",earthquake,0.68,1.49,0.096,13,automatic,ci,ci
2020-01-01T16:19:06.260Z,17.8928,-66.8311,6,1.87,md,5,282,0.0953,0.43,pr,pr2020001211,2020-01-05T18:28:12.134Z,"11km SE of Guanica, Puerto Rico",earthquake,2.42,0.97,0.39,5,reviewed,pr,pr
2020-01-01T16:17:13.780Z,38.7748337,-122.7236633,2.32,0.6,md,8,154,0.01322,0.01,nc,nc73322216,2020-01-01T16:49:02.426Z,"3km W of Anderson Springs, CA",earthquake,0.48,0.72,0.01,2,automatic,nc,nc
2020-01-01T16:16:02.760Z,17.9031,-66.9231,9,2.07,md,8,235,0.0843,0.19,pr,pr2020001212,2020-01-05T18:27:49.540Z,"7km SSW of Guanica, Puerto Rico",earthquake,0.93,1.34,0.27,8,reviewed,pr,pr
2020-01-01T16:11:45.880Z,17.8875,-66.8576,6,1.77,md,4,308,0.0902,0.13,pr,pr2020001210,2020-01-05T18:27:30.150Z,"10km SSE of Guanica, Puerto Rico",earthquake,1.04,0.48,0.23,4,reviewed,pr,pr
2020-01-01T16:10:04.950Z,46.2593333333333,-122.0545,8.86,0.9,ml,12,192,,0.18,uw,uw61565642,2020-01-02T04:56:45.000Z,"37km SSE of Morton, Washington",earthquake,0.6,1.05,0.223087368422066,7,reviewed,uw,uw
